Id. de problema,Descripción,Estado,Gravedad,Puntos de la historia,Ruta de acceso del proyecto,Tipo de ubicación,Ruta de acceso,Línea,Columna,Id. de incidente,Vínculo de ayuda,Nombre del ensamblado,Versión de ensamblado,Clave pública de ensamblado,Fragmento
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,210,22,T:System.Windows.Forms.Panel,,,,,panel5
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,209,22,T:System.Windows.Forms.Label,,,,,lbSituacion
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,208,22,T:System.Windows.Forms.Panel,,,,,panel4
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,207,22,T:System.Windows.Forms.Label,,,,,lbEquity
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,206,22,T:System.Windows.Forms.Panel,,,,,panel3
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,205,22,T:System.Windows.Forms.Label,,,,,lbShouldCall
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,204,22,T:System.Windows.Forms.Panel,,,,,panel2
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,203,22,T:System.Windows.Forms.Label,,,,,lbPotOdds
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,202,22,T:System.Windows.Forms.Panel,,,,,panel1
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,198,12,M:System.Windows.Forms.Control.PerformLayout,,,,,PerformLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,197,12,M:System.Windows.Forms.Control.ResumeLayout(System.Boolean),,,,,ResumeLayout(false);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,196,12,T:System.Windows.Forms.Panel,,,,,panel5.PerformLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,196,12,M:System.Windows.Forms.Control.PerformLayout,,,,,panel5.PerformLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,195,12,T:System.Windows.Forms.Panel,,,,,panel5.ResumeLayout(false);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,195,12,M:System.Windows.Forms.Control.ResumeLayout(System.Boolean),,,,,panel5.ResumeLayout(false);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,194,12,T:System.Windows.Forms.Panel,,,,,panel4.PerformLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,194,12,M:System.Windows.Forms.Control.PerformLayout,,,,,panel4.PerformLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,193,12,T:System.Windows.Forms.Panel,,,,,panel4.ResumeLayout(false);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,193,12,M:System.Windows.Forms.Control.ResumeLayout(System.Boolean),,,,,panel4.ResumeLayout(false);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,192,12,T:System.Windows.Forms.Panel,,,,,panel3.PerformLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,192,12,M:System.Windows.Forms.Control.PerformLayout,,,,,panel3.PerformLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,191,12,T:System.Windows.Forms.Panel,,,,,panel3.ResumeLayout(false);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,191,12,M:System.Windows.Forms.Control.ResumeLayout(System.Boolean),,,,,panel3.ResumeLayout(false);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,190,12,T:System.Windows.Forms.Panel,,,,,panel2.PerformLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,190,12,M:System.Windows.Forms.Control.PerformLayout,,,,,panel2.PerformLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,189,12,T:System.Windows.Forms.Panel,,,,,panel2.ResumeLayout(false);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,189,12,M:System.Windows.Forms.Control.ResumeLayout(System.Boolean),,,,,panel2.ResumeLayout(false);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,188,12,T:System.Windows.Forms.Panel,,,,,panel1.PerformLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,188,12,M:System.Windows.Forms.Control.PerformLayout,,,,,panel1.PerformLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,187,12,T:System.Windows.Forms.Panel,,,,,panel1.ResumeLayout(false);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,187,12,M:System.Windows.Forms.Control.ResumeLayout(System.Boolean),,,,,panel1.ResumeLayout(false);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,186,12,T:System.Windows.Forms.MouseEventHandler,,,,,MouseDown += FrmOverlay_MouseDown;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,186,12,T:System.Windows.Forms.MouseEventHandler,,,,,MouseDown += FrmOverlay_MouseDown;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,186,12,E:System.Windows.Forms.Control.MouseDown,,,,,MouseDown += FrmOverlay_MouseDown;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,185,12,P:System.Windows.Forms.Form.TransparencyKey,,,,,TransparencyKey = Color.LightGray;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,184,12,P:System.Windows.Forms.Form.TopMost,,,,,TopMost = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,183,12,T:System.Windows.Forms.FormStartPosition,,,,,StartPosition = FormStartPosition.Manual;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,183,12,T:System.Windows.Forms.FormStartPosition,,,,,StartPosition = FormStartPosition.Manual;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,183,12,F:System.Windows.Forms.FormStartPosition.Manual,,,,,StartPosition = FormStartPosition.Manual;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,183,12,T:System.Windows.Forms.FormStartPosition,,,,,StartPosition = FormStartPosition.Manual;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,183,12,P:System.Windows.Forms.Form.StartPosition,,,,,StartPosition = FormStartPosition.Manual;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,182,12,P:System.Windows.Forms.Form.Opacity,,,,,Opacity = 0.7D;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,181,12,P:System.Windows.Forms.Control.Name,,,,,"Name = ""FrmOverlay"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,180,12,T:System.Windows.Forms.FormBorderStyle,,,,,FormBorderStyle = FormBorderStyle.None;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,180,12,T:System.Windows.Forms.FormBorderStyle,,,,,FormBorderStyle = FormBorderStyle.None;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,180,12,F:System.Windows.Forms.FormBorderStyle.None,,,,,FormBorderStyle = FormBorderStyle.None;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,180,12,T:System.Windows.Forms.FormBorderStyle,,,,,FormBorderStyle = FormBorderStyle.None;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,180,12,P:System.Windows.Forms.Form.FormBorderStyle,,,,,FormBorderStyle = FormBorderStyle.None;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,179,12,T:System.Windows.Forms.Panel,,,,,Controls.Add(panel1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,179,12,T:System.Windows.Forms.Control.ControlCollection,,,,,Controls.Add(panel1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,179,12,P:System.Windows.Forms.Control.Controls,,,,,Controls.Add(panel1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,179,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,Controls.Add(panel1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,178,12,T:System.Windows.Forms.Panel,,,,,Controls.Add(panel2);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,178,12,T:System.Windows.Forms.Control.ControlCollection,,,,,Controls.Add(panel2);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,178,12,P:System.Windows.Forms.Control.Controls,,,,,Controls.Add(panel2);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,178,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,Controls.Add(panel2);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,177,12,T:System.Windows.Forms.Panel,,,,,Controls.Add(panel3);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,177,12,T:System.Windows.Forms.Control.ControlCollection,,,,,Controls.Add(panel3);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,177,12,P:System.Windows.Forms.Control.Controls,,,,,Controls.Add(panel3);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,177,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,Controls.Add(panel3);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,176,12,T:System.Windows.Forms.Panel,,,,,Controls.Add(panel4);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,176,12,T:System.Windows.Forms.Control.ControlCollection,,,,,Controls.Add(panel4);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,176,12,P:System.Windows.Forms.Control.Controls,,,,,Controls.Add(panel4);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,176,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,Controls.Add(panel4);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,175,12,T:System.Windows.Forms.Panel,,,,,Controls.Add(panel5);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,175,12,T:System.Windows.Forms.Control.ControlCollection,,,,,Controls.Add(panel5);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,175,12,P:System.Windows.Forms.Control.Controls,,,,,Controls.Add(panel5);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,175,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,Controls.Add(panel5);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,174,12,P:System.Windows.Forms.Form.ClientSize,,,,,"ClientSize = new Size(214, 92);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,173,12,P:System.Windows.Forms.Form.BackColor,,,,,BackColor = Color.LightGray;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,172,12,T:System.Windows.Forms.AutoScaleMode,,,,,AutoScaleMode = AutoScaleMode.Font;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,172,12,T:System.Windows.Forms.AutoScaleMode,,,,,AutoScaleMode = AutoScaleMode.Font;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,172,12,F:System.Windows.Forms.AutoScaleMode.Font,,,,,AutoScaleMode = AutoScaleMode.Font;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,172,12,T:System.Windows.Forms.AutoScaleMode,,,,,AutoScaleMode = AutoScaleMode.Font;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,172,12,P:System.Windows.Forms.ContainerControl.AutoScaleMode,,,,,AutoScaleMode = AutoScaleMode.Font;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmOverlay.Designer.cs,171,12,P:System.Windows.Forms.ContainerControl.AutoScaleDimensions,,,,,"AutoScaleDimensions = new SizeF(7F, 15F);"
